Order_ID,CustomerID,OrderDate,Category,Is_Discounted,平均毛利率,Amount,Gross_Profit,Acquisition_Channel,Region
348,C_008,2025-08-08,美妝,1,0.5,26.91,13.46,網紅推薦,東部
349,C_321,2025-03-06,服飾,0,0.6,14.03,8.42,Google搜尋,北部
350,C_313,2025-12-21,家電,1,0.15,37.26,5.59,FB廣告,北部
351,C_247,2025-08-20,服飾,1,0.6,205.22,123.13,Google搜尋,東部
352,C_323,2025-11-24,食品,0,0.25,148.02,37.01,Google搜尋,中部
353,C_443,2025-02-21,服飾,0,0.6,353.93,212.36,FB廣告,中部
354,C_255,2025-09-20,服飾,0,0.6,32.45,19.47,FB廣告,北部
355,C_328,2025-09-24,美妝,1,0.5,121.02,60.51,Google搜尋,南部
356,C_054,2025-12-25,家電,0,0.15,30.21,4.53,網紅推薦,北部
357,C_249,2025-11-13,服飾,1,0.6,193.9,116.34,自然流量,東部
358,C_239,2025-11-20,服飾,0,0.6,37.42,22.45,Google搜尋,北部
359,C_229,2025-06-03,食品,1,0.25,116.35,29.09,網紅推薦,中部
360,C_067,2025-12-24,食品,0,0.25,182.44,45.61,FB廣告,東部
361,C_051,2025-05-20,服飾,0,0.6,100.36,60.22,自然流量,中部
362,C_097,2025-02-20,家電,0,0.15,15.46,2.32,Google搜尋,東部
363,C_092,2025-04-27,服飾,0,0.6,782.37,469.42,網紅推薦,北部
364,C_264,2025-02-15,服飾,1,0.6,90.25,54.15,Google搜尋,南部
365,C_418,2025-11-05,美妝,1,0.5,29.68,14.84,FB廣告,北部
366,C_291,2025-03-29,家電,0,0.15,317.73,47.66,FB廣告,東部
367,C_096,2025-07-27,美妝,0,0.5,329.83,164.92,Google搜尋,北部
368,C_088,2025-09-26,家電,0,0.15,109.71,16.46,Google搜尋,南部
369,C_078,2025-03-30,家電,0,0.15,689.69,103.45,FB廣告,東部
370,C_288,2025-04-28,家電,0,0.15,70.76,10.61,Google搜尋,北部
371,C_120,2025-02-23,美妝,1,0.5,176.91,88.46,Google搜尋,東部
372,C_302,2025-04-26,美妝,1,0.5,247.35,123.68,Google搜尋,中部
373,C_400,2025-04-28,美妝,0,0.5,674.52,337.26,網紅推薦,中部
374,C_452,2025-09-17,食品,0,0.25,21.26,5.32,Google搜尋,中部
375,C_165,2025-03-16,美妝,0,0.5,1468.22,734.11,FB廣告,中部
376,C_182,2025-11-01,食品,0,0.25,480.04,120.01,FB廣告,南部
377,C_398,2025-01-07,食品,0,0.25,232.63,58.16,Google搜尋,東部
378,C_223,2025-05-02,食品,0,0.25,66.71,16.68,FB廣告,南部
379,C_311,2025-01-11,服飾,0,0.6,61.33,36.8,Google搜尋,北部
380,C_432,2025-12-14,服飾,0,0.6,197.91,118.75,網紅推薦,北部
381,C_007,2025-08-03,服飾,0,0.6,243.18,145.91,FB廣告,東部
382,C_330,2025-10-06,食品,0,0.25,213.76,53.44,FB廣告,東部
383,C_263,2025-01-28,食品,0,0.25,174.12,43.53,FB廣告,北部
384,C_161,2025-08-23,家電,1,0.15,228.6,34.29,FB廣告,中部
385,C_151,2025-11-09,食品,1,0.25,16.68,4.17,自然流量,南部
386,C_085,2025-01-26,服飾,1,0.6,113.74,68.24,FB廣告,北部
387,C_147,2025-02-23,食品,0,0.25,37.22,9.3,Google搜尋,中部
388,C_112,2025-01-29,食品,0,0.25,142.52,35.63,FB廣告,中部
389,C_381,2025-12-19,家電,0,0.15,548.1,82.22,FB廣告,東部
390,C_403,2025-06-13,食品,0,0.25,59.82,14.96,Google搜尋,中部
391,C_036,2025-09-27,美妝,1,0.5,73.02,36.51,網紅推薦,東部
392,C_285,2025-11-30,家電,0,0.15,63.46,9.52,Google搜尋,中部
393,C_188,2025-02-04,食品,0,0.25,72.54,18.14,Google搜尋,南部
394,C_082,2025-10-13,食品,0,0.25,258.28,64.57,Google搜尋,東部
395,C_002,2025-12-14,家電,0,0.15,326.1,48.92,自然流量,中部
396,C_385,2025-09-30,食品,1,0.25,644.97,161.24,網紅推薦,南部
397,C_303,2025-07-27,服飾,0,0.6,54.32,32.59,Google搜尋,中部
398,C_197,2025-08-26,美妝,0,0.5,294.11,147.06,網紅推薦,中部
399,C_404,2025-04-03,美妝,0,0.5,347.36,173.68,網紅推薦,東部
400,C_011,2025-06-22,服飾,1,0.6,775.34,465.2,FB廣告,北部
401,C_234,2025-03-20,食品,0,0.25,58.53,14.63,Google搜尋,中部
402,C_386,2025-04-20,食品,0,0.25,20.01,5.0,網紅推薦,北部
403,C_195,2025-08-05,美妝,0,0.5,112.46,56.23,FB廣告,北部
404,C_119,2025-12-24,食品,1,0.25,2461.9,615.48,網紅推薦,南部
405,C_396,2025-04-16,美妝,0,0.5,49.64,24.82,自然流量,東部
406,C_020,2025-02-16,美妝,0,0.5,241.51,120.76,FB廣告,東部
407,C_261,2025-06-30,服飾,1,0.6,16.18,9.71,Google搜尋,南部
408,C_293,2025-03-05,美妝,1,0.5,911.27,455.64,網紅推薦,北部
409,C_422,2025-09-03,食品,0,0.25,22.69,5.67,網紅推薦,東部
410,C_256,2025-09-01,食品,1,0.25,13.58,3.4,Google搜尋,中部
411,C_222,2025-11-16,家電,0,0.15,163.84,24.58,Google搜尋,南部
412,C_393,2025-03-28,食品,1,0.25,167.06,41.76,FB廣告,中部
413,C_226,2025-08-05,家電,0,0.15,613.57,92.04,FB廣告,中部
414,C_053,2025-01-07,美妝,0,0.5,347.05,173.52,自然流量,南部
415,C_428,2025-10-05,食品,1,0.25,20.07,5.02,網紅推薦,中部
416,C_355,2025-12-03,服飾,1,0.6,127.5,76.5,FB廣告,南部
417,C_342,2025-07-29,服飾,0,0.6,73.91,44.35,Google搜尋,中部
418,C_364,2025-06-18,服飾,1,0.6,39.05,23.43,Google搜尋,東部
419,C_280,2025-11-26,美妝,0,0.5,228.99,114.5,網紅推薦,南部
420,C_081,2025-05-18,美妝,1,0.5,421.15,210.58,網紅推薦,中部
421,C_202,2025-11-02,家電,0,0.15,66.33,9.95,FB廣告,南部
422,C_158,2025-08-18,服飾,0,0.6,106.39,63.83,網紅推薦,北部
423,C_120,2025-11-04,家電,0,0.15,113.73,17.06,Google搜尋,東部
424,C_059,2025-06-10,家電,0,0.15,76.62,11.49,FB廣告,東部
425,C_215,2025-01-01,食品,0,0.25,96.8,24.2,網紅推薦,東部
426,C_128,2025-08-24,食品,0,0.25,76.58,19.14,網紅推薦,南部
427,C_224,2025-07-07,服飾,0,0.6,168.11,100.87,FB廣告,南部
428,C_209,2025-01-04,美妝,1,0.5,82.56,41.28,FB廣告,中部
429,C_370,2025-05-12,食品,0,0.25,227.49,56.87,FB廣告,南部
430,C_115,2025-08-06,美妝,0,0.5,82.26,41.13,Google搜尋,中部
431,C_209,2025-09-17,家電,0,0.15,283.37,42.51,FB廣告,中部
432,C_014,2025-01-01,家電,0,0.15,80.5,12.08,FB廣告,南部
433,C_009,2025-03-12,家電,0,0.15,271.98,40.8,Google搜尋,北部
434,C_040,2025-06-27,家電,0,0.15,63.52,9.53,Google搜尋,東部
435,C_450,2025-07-08,服飾,0,0.6,359.73,215.84,FB廣告,中部
436,C_237,2025-10-18,家電,0,0.15,25.08,3.76,FB廣告,南部
437,C_281,2025-01-08,食品,0,0.25,147.55,36.89,網紅推薦,北部
438,C_359,2025-09-10,家電,0,0.15,84.17,12.63,自然流量,中部
439,C_201,2025-10-19,美妝,1,0.5,141.72,70.86,Google搜尋,東部
440,C_246,2025-09-01,食品,0,0.25,45.33,11.33,自然流量,北部
441,C_278,2025-05-03,美妝,1,0.5,122.17,61.08,Google搜尋,東部
442,C_235,2025-10-26,美妝,0,0.5,48.94,24.47,FB廣告,南部
443,C_004,2025-10-10,服飾,1,0.6,116.96,70.18,Google搜尋,中部
444,C_154,2025-02-01,服飾,0,0.6,106.57,63.94,Google搜尋,南部
445,C_442,2025-11-30,美妝,0,0.5,206.42,103.21,自然流量,中部
446,C_029,2025-05-26,美妝,1,0.5,158.51,79.26,Google搜尋,東部
447,C_109,2025-06-05,家電,0,0.15,970.98,145.65,FB廣告,南部
448,C_098,2025-01-16,食品,0,0.25,89.13,22.28,Google搜尋,東部
449,C_215,2025-12-21,家電,0,0.15,129.98,19.5,網紅推薦,東部
450,C_293,2025-02-16,服飾,1,0.6,3584.26,2150.56,網紅推薦,北部
451,C_075,2025-09-08,服飾,0,0.6,118.68,71.21,網紅推薦,東部
452,C_326,2025-07-06,家電,0,0.15,384.99,57.75,網紅推薦,東部
453,C_146,2025-01-31,食品,1,0.25,264.16,66.04,FB廣告,南部
454,C_128,2025-09-17,美妝,0,0.5,1532.69,766.34,網紅推薦,南部
455,C_341,2025-01-17,家電,1,0.15,35.49,5.32,Google搜尋,東部
456,C_042,2025-02-08,服飾,0,0.6,31.67,19.0,Google搜尋,東部
457,C_356,2025-10-31,食品,1,0.25,48.53,12.13,Google搜尋,東部
458,C_041,2025-02-08,服飾,0,0.6,176.4,105.84,FB廣告,北部
459,C_422,2025-05-12,食品,0,0.25,54.41,13.6,網紅推薦,東部
460,C_034,2025-01-30,食品,0,0.25,17.58,4.39,自然流量,南部
461,C_017,2025-06-07,食品,0,0.25,58.89,14.72,FB廣告,中部
462,C_165,2025-10-05,家電,0,0.15,214.56,32.18,FB廣告,中部
463,C_153,2025-07-22,家電,0,0.15,60.12,9.02,FB廣告,中部
464,C_378,2025-03-07,家電,0,0.15,465.17,69.78,FB廣告,北部
465,C_076,2025-04-18,食品,0,0.25,48.16,12.04,網紅推薦,東部
466,C_087,2025-09-25,食品,0,0.25,150.53,37.63,網紅推薦,東部
467,C_117,2025-08-10,服飾,0,0.6,100.39,60.23,網紅推薦,北部
468,C_362,2025-10-19,美妝,0,0.5,179.2,89.6,Google搜尋,南部
469,C_342,2025-01-18,家電,0,0.15,198.12,29.72,Google搜尋,中部
470,C_027,2025-03-31,食品,0,0.25,724.29,181.07,FB廣告,中部
471,C_313,2025-06-30,服飾,0,0.6,295.85,177.51,FB廣告,北部
472,C_287,2025-09-12,服飾,1,0.6,97.44,58.46,Google搜尋,南部
473,C_134,2025-09-10,服飾,0,0.6,273.93,164.36,FB廣告,南部
474,C_219,2025-09-14,家電,0,0.15,314.27,47.14,Google搜尋,中部
475,C_168,2025-12-12,家電,0,0.15,1147.07,172.06,FB廣告,北部
476,C_098,2025-03-28,美妝,1,0.5,126.83,63.42,Google搜尋,東部
477,C_268,2025-03-31,服飾,0,0.6,136.6,81.96,網紅推薦,南部
478,C_237,2025-08-25,家電,1,0.15,551.31,82.7,FB廣告,南部
479,C_309,2025-03-11,服飾,0,0.6,20.12,12.07,網紅推薦,北部
480,C_455,2025-02-13,食品,1,0.25,120.95,30.24,FB廣告,南部
481,C_394,2025-07-19,服飾,0,0.6,297.18,178.31,網紅推薦,南部
482,C_173,2025-06-01,美妝,0,0.5,422.93,211.46,Google搜尋,中部
483,C_401,2025-03-27,家電,0,0.15,16.29,2.44,FB廣告,北部
484,C_410,2025-01-19,食品,1,0.25,38.93,9.73,FB廣告,南部
485,C_190,2025-04-11,家電,1,0.15,12.27,1.84,FB廣告,中部
486,C_122,2025-04-05,食品,0,0.25,355.29,88.82,網紅推薦,中部
487,C_046,2025-09-11,服飾,0,0.6,182.08,109.25,Google搜尋,北部
488,C_064,2025-12-23,服飾,0,0.6,613.4,368.04,FB廣告,中部
489,C_130,2025-01-30,美妝,0,0.5,152.81,76.4,Google搜尋,中部
490,C_310,2025-09-06,美妝,0,0.5,1395.47,697.74,FB廣告,中部
491,C_363,2025-02-02,食品,0,0.25,57.8,14.45,Google搜尋,南部
492,C_193,2025-08-17,美妝,1,0.5,102.81,51.4,自然流量,中部
493,C_307,2025-01-12,美妝,0,0.5,224.27,112.14,Google搜尋,北部
494,C_181,2025-04-28,美妝,0,0.5,72.77,36.38,FB廣告,東部
495,C_292,2025-12-16,美妝,0,0.5,225.24,112.62,FB廣告,中部
496,C_371,2025-06-04,服飾,1,0.6,132.87,79.72,FB廣告,北部
497,C_282,2025-09-03,美妝,1,0.5,125.35,62.68,FB廣告,東部
498,C_029,2025-11-28,服飾,0,0.6,130.94,78.56,Google搜尋,東部
499,C_149,2025-09-04,服飾,1,0.6,300.49,180.29,FB廣告,北部
500,C_267,2025-01-29,家電,1,0.15,105.33,15.8,Google搜尋,南部
501,C_296,2025-06-10,服飾,0,0.6,48.43,29.06,Google搜尋,中部
502,C_011,2025-08-23,服飾,0,0.6,158.72,95.23,FB廣告,北部
503,C_164,2025-07-09,美妝,1,0.5,78.73,39.36,Google搜尋,北部
504,C_113,2025-04-27,服飾,0,0.6,54.64,32.78,自然流量,東部
505,C_187,2025-09-28,食品,0,0.25,26.29,6.57,網紅推薦,中部
506,C_295,2025-09-15,美妝,0,0.5,376.58,188.29,FB廣告,北部
507,C_232,2025-06-29,美妝,0,0.5,287.87,143.94,Google搜尋,南部
508,C_227,2025-06-21,美妝,1,0.5,606.32,303.16,自然流量,東部
509,C_310,2025-10-01,家電,0,0.15,148.83,22.32,FB廣告,中部
510,C_098,2025-09-16,美妝,0,0.5,436.4,218.2,Google搜尋,東部
511,C_055,2025-05-15,服飾,1,0.6,57.76,34.66,Google搜尋,北部
512,C_111,2025-06-20,食品,0,0.25,22.02,5.5,FB廣告,中部
513,C_152,2025-07-29,美妝,0,0.5,69.99,34.99,FB廣告,北部
514,C_246,2025-08-24,美妝,1,0.5,120.79,60.4,自然流量,北部
515,C_406,2025-07-05,食品,0,0.25,212.82,53.2,網紅推薦,東部
516,C_069,2025-12-30,美妝,0,0.5,534.24,267.12,FB廣告,東部
517,C_312,2025-04-05,家電,0,0.15,204.81,30.72,FB廣告,南部
518,C_289,2025-01-11,服飾,0,0.6,1418.56,851.14,FB廣告,北部
519,C_250,2025-03-09,食品,1,0.25,167.31,41.83,網紅推薦,北部
520,C_036,2025-07-29,食品,0,0.25,164.14,41.04,網紅推薦,東部
521,C_239,2025-07-15,家電,0,0.15,208.14,31.22,Google搜尋,北部
522,C_148,2025-04-08,服飾,0,0.6,216.8,130.08,Google搜尋,東部
523,C_227,2025-04-03,家電,0,0.15,213.7,32.06,自然流量,東部
524,C_244,2025-01-22,服飾,1,0.6,43.28,25.97,FB廣告,北部
525,C_337,2025-06-21,家電,1,0.15,348.0,52.2,網紅推薦,中部
526,C_446,2025-05-14,美妝,1,0.5,1818.35,909.18,自然流量,南部
527,C_365,2025-01-25,家電,0,0.15,61.38,9.21,自然流量,北部
528,C_201,2025-07-04,食品,1,0.25,142.42,35.6,Google搜尋,東部
529,C_154,2025-03-26,食品,0,0.25,37.61,9.4,Google搜尋,南部
530,C_450,2025-02-24,食品,1,0.25,314.79,78.7,FB廣告,中部
531,C_073,2025-09-08,家電,1,0.15,314.49,47.17,FB廣告,東部
532,C_201,2025-05-24,食品,0,0.25,32.98,8.24,Google搜尋,東部
533,C_296,2025-12-17,食品,0,0.25,39.95,9.99,Google搜尋,中部
534,C_017,2025-06-16,美妝,0,0.5,18.51,9.26,FB廣告,中部
535,C_129,2025-08-12,美妝,0,0.5,713.64,356.82,FB廣告,北部
536,C_217,2025-08-08,服飾,1,0.6,64.15,38.49,FB廣告,中部
537,C_061,2025-06-28,服飾,0,0.6,129.77,77.86,FB廣告,北部
538,C_427,2025-04-29,服飾,0,0.6,102.86,61.72,Google搜尋,中部
539,C_104,2025-09-22,家電,0,0.15,398.8,59.82,Google搜尋,中部
540,C_042,2025-05-30,服飾,1,0.6,287.21,172.33,Google搜尋,東部
541,C_025,2025-08-03,家電,0,0.15,272.28,40.84,Google搜尋,中部
542,C_039,2025-07-16,家電,0,0.15,65.89,9.88,Google搜尋,南部
543,C_291,2025-02-11,服飾,0,0.6,293.31,175.99,FB廣告,東部
544,C_131,2025-02-22,服飾,0,0.6,375.57,225.34,Google搜尋,南部
545,C_229,2025-11-26,家電,0,0.15,284.77,42.72,網紅推薦,中部
546,C_108,2025-09-08,美妝,1,0.5,40.89,20.44,網紅推薦,北部
547,C_172,2025-10-22,食品,0,0.25,47.95,11.99,FB廣告,東部
548,C_435,2025-09-28,食品,0,0.25,843.13,210.78,FB廣告,南部
549,C_102,2025-05-03,食品,0,0.25,1036.85,259.21,Google搜尋,南部
550,C_354,2025-12-05,美妝,0,0.5,138.38,69.19,FB廣告,南部
551,C_012,2025-09-23,家電,0,0.15,138.2,20.73,自然流量,南部
552,C_275,2025-12-14,服飾,0,0.6,173.71,104.23,Google搜尋,東部
553,C_101,2025-01-29,家電,0,0.15,264.81,39.72,FB廣告,中部
554,C_044,2025-02-04,家電,0,0.15,35.08,5.26,自然流量,南部
555,C_443,2025-01-06,服飾,0,0.6,186.87,112.12,FB廣告,中部
556,C_305,2025-04-21,美妝,1,0.5,52.94,26.47,網紅推薦,中部
557,C_445,2025-10-21,食品,0,0.25,145.44,36.36,網紅推薦,東部
558,C_017,2025-03-18,食品,1,0.25,61.32,15.33,FB廣告,中部
559,C_330,2025-12-15,家電,1,0.15,77.61,11.64,FB廣告,東部
560,C_057,2025-05-27,美妝,0,0.5,177.97,88.98,FB廣告,中部
561,C_311,2025-03-08,食品,1,0.25,80.05,20.01,Google搜尋,北部
562,C_303,2025-01-08,美妝,0,0.5,49.46,24.73,Google搜尋,中部
563,C_012,2025-05-02,服飾,0,0.6,634.93,380.96,自然流量,南部
564,C_318,2025-12-06,家電,0,0.15,50.17,7.53,FB廣告,南部
565,C_080,2025-06-24,家電,0,0.15,14.72,2.21,FB廣告,東部
566,C_216,2025-06-28,美妝,0,0.5,262.11,131.06,FB廣告,中部
567,C_339,2025-03-26,食品,0,0.25,111.09,27.77,Google搜尋,南部
568,C_264,2025-02-14,美妝,0,0.5,144.12,72.06,Google搜尋,南部
569,C_149,2025-05-16,服飾,0,0.6,173.85,104.31,FB廣告,北部
570,C_081,2025-12-09,食品,0,0.25,528.82,132.21,網紅推薦,中部
571,C_215,2025-01-16,食品,0,0.25,957.0,239.25,網紅推薦,東部
572,C_374,2025-11-29,美妝,0,0.5,191.22,95.61,Google搜尋,中部
573,C_198,2025-07-14,服飾,0,0.6,45.8,27.48,網紅推薦,南部
574,C_200,2025-01-09,食品,0,0.25,171.74,42.94,網紅推薦,北部
575,C_025,2025-11-12,家電,0,0.15,267.52,40.13,Google搜尋,中部
576,C_089,2025-11-30,服飾,1,0.6,404.9,242.94,網紅推薦,中部
577,C_268,2025-11-29,食品,1,0.25,170.25,42.56,網紅推薦,南部
578,C_143,2025-11-23,美妝,0,0.5,84.73,42.36,Google搜尋,北部
579,C_059,2025-01-15,食品,1,0.25,59.93,14.98,FB廣告,東部
580,C_410,2025-11-23,家電,0,0.15,132.09,19.81,FB廣告,南部
581,C_365,2025-04-12,服飾,0,0.6,33.08,19.85,自然流量,北部
582,C_026,2025-08-14,食品,1,0.25,220.17,55.04,網紅推薦,北部
583,C_047,2025-10-05,家電,0,0.15,177.21,26.58,FB廣告,中部
584,C_288,2025-04-23,食品,1,0.25,176.33,44.08,Google搜尋,北部
585,C_266,2025-01-01,食品,0,0.25,304.18,76.04,網紅推薦,東部
586,C_016,2025-09-23,服飾,0,0.6,633.32,379.99,FB廣告,東部
587,C_199,2025-07-27,美妝,0,0.5,138.32,69.16,網紅推薦,北部
588,C_401,2025-04-20,美妝,0,0.5,160.28,80.14,FB廣告,北部
589,C_407,2025-07-19,家電,0,0.15,102.55,15.38,FB廣告,中部
590,C_282,2025-11-02,家電,0,0.15,257.63,38.64,FB廣告,東部
591,C_086,2025-01-12,家電,1,0.15,147.29,22.09,FB廣告,東部
592,C_250,2025-12-11,服飾,0,0.6,471.09,282.65,網紅推薦,北部
593,C_391,2025-07-07,美妝,0,0.5,461.3,230.65,自然流量,南部
594,C_270,2025-06-03,家電,0,0.15,203.58,30.54,FB廣告,東部
595,C_335,2025-11-30,家電,1,0.15,137.06,20.56,FB廣告,中部
596,C_117,2025-10-06,食品,0,0.25,112.93,28.23,網紅推薦,北部
597,C_007,2025-06-20,食品,0,0.25,239.93,59.98,FB廣告,東部
598,C_137,2025-05-14,家電,1,0.15,240.57,36.09,Google搜尋,北部
599,C_371,2025-01-25,食品,0,0.25,112.88,28.22,FB廣告,北部
600,C_176,2025-01-18,食品,0,0.25,198.03,49.51,FB廣告,東部
601,C_328,2025-07-09,食品,1,0.25,68.43,17.11,Google搜尋,南部
602,C_315,2025-05-21,服飾,1,0.6,232.97,139.78,網紅推薦,南部
603,C_215,2025-02-12,家電,0,0.15,74.43,11.16,網紅推薦,東部
604,C_082,2025-11-30,家電,0,0.15,321.19,48.18,Google搜尋,東部
605,C_223,2025-10-11,食品,1,0.25,108.12,27.03,FB廣告,南部
606,C_372,2025-05-26,服飾,0,0.6,791.43,474.86,FB廣告,北部
607,C_423,2025-11-11,食品,1,0.25,154.33,38.58,FB廣告,東部
608,C_402,2025-11-15,服飾,0,0.6,188.29,112.97,自然流量,北部
609,C_443,2025-04-02,家電,0,0.15,36.65,5.5,FB廣告,中部
610,C_103,2025-06-28,食品,0,0.25,605.8,151.45,FB廣告,北部
611,C_273,2025-02-25,家電,1,0.15,142.89,21.43,網紅推薦,東部
612,C_014,2025-06-04,服飾,1,0.6,845.14,507.08,FB廣告,南部
613,C_159,2025-06-09,美妝,0,0.5,155.75,77.88,FB廣告,北部
614,C_152,2025-04-21,服飾,1,0.6,119.81,71.89,FB廣告,北部
615,C_108,2025-05-17,美妝,0,0.5,88.99,44.5,網紅推薦,北部
616,C_188,2025-08-20,家電,0,0.15,282.08,42.31,Google搜尋,南部
617,C_301,2025-08-08,家電,1,0.15,249.82,37.47,FB廣告,中部
618,C_098,2025-03-09,食品,1,0.25,39.09,9.77,Google搜尋,東部
619,C_131,2025-10-29,美妝,1,0.5,84.02,42.01,Google搜尋,南部
620,C_293,2025-09-06,服飾,1,0.6,305.66,183.4,網紅推薦,北部
621,C_171,2025-11-19,家電,0,0.15,77.91,11.69,Google搜尋,北部
622,C_424,2025-01-06,美妝,0,0.5,65.56,32.78,Google搜尋,中部
623,C_183,2025-10-07,服飾,1,0.6,180.59,108.35,自然流量,中部
624,C_364,2025-04-04,美妝,0,0.5,161.93,80.96,Google搜尋,東部
625,C_039,2025-09-26,服飾,0,0.6,93.32,55.99,Google搜尋,南部
626,C_015,2025-07-16,服飾,0,0.6,869.04,521.42,FB廣告,北部
627,C_376,2025-01-25,服飾,0,0.6,127.87,76.72,FB廣告,中部
628,C_004,2025-05-28,服飾,1,0.6,41.89,25.13,Google搜尋,中部
629,C_349,2025-04-28,美妝,0,0.5,29.4,14.7,FB廣告,南部
630,C_409,2025-12-04,美妝,1,0.5,412.6,206.3,自然流量,東部
631,C_397,2025-12-04,食品,0,0.25,49.53,12.38,網紅推薦,北部
632,C_210,2025-03-07,美妝,0,0.5,153.0,76.5,FB廣告,南部
633,C_161,2025-10-28,美妝,0,0.5,61.93,30.96,FB廣告,中部
634,C_016,2025-06-24,食品,0,0.25,134.01,33.5,FB廣告,東部
635,C_426,2025-11-15,美妝,0,0.5,210.18,105.09,Google搜尋,中部
636,C_108,2025-03-17,服飾,0,0.6,37.88,22.73,網紅推薦,北部
637,C_382,2025-04-24,家電,0,0.15,94.09,14.11,Google搜尋,北部
638,C_450,2025-04-21,家電,0,0.15,75.67,11.35,FB廣告,中部
639,C_311,2025-09-06,食品,0,0.25,56.52,14.13,Google搜尋,北部
640,C_227,2025-07-22,美妝,0,0.5,101.93,50.96,自然流量,東部
641,C_170,2025-05-27,美妝,0,0.5,79.54,39.77,Google搜尋,北部
642,C_034,2025-02-04,食品,0,0.25,355.31,88.83,自然流量,南部
643,C_414,2025-11-05,家電,1,0.15,72.55,10.88,Google搜尋,北部
644,C_251,2025-01-26,服飾,0,0.6,232.95,139.77,FB廣告,中部
645,C_247,2025-08-26,美妝,1,0.5,224.94,112.47,Google搜尋,東部
646,C_269,2025-01-14,食品,1,0.25,33.08,8.27,FB廣告,中部
647,C_141,2025-02-14,服飾,0,0.6,89.51,53.71,自然流量,南部
648,C_274,2025-08-04,食品,1,0.25,132.95,33.24,自然流量,東部
649,C_416,2025-08-21,食品,0,0.25,193.53,48.38,Google搜尋,北部
650,C_096,2025-07-12,食品,1,0.25,117.17,29.29,Google搜尋,北部
651,C_227,2025-02-20,家電,1,0.15,420.7,63.1,自然流量,東部
652,C_379,2025-08-02,家電,0,0.15,164.8,24.72,網紅推薦,北部
653,C_039,2025-05-31,食品,0,0.25,231.72,57.93,Google搜尋,南部
654,C_302,2025-10-02,美妝,0,0.5,82.09,41.04,Google搜尋,中部
655,C_029,2025-12-04,服飾,0,0.6,235.12,141.07,Google搜尋,東部
656,C_446,2025-03-17,美妝,0,0.5,1029.05,514.52,自然流量,南部
657,C_318,2025-08-08,家電,0,0.15,251.28,37.69,FB廣告,南部
658,C_245,2025-12-14,服飾,0,0.6,447.2,268.32,FB廣告,中部
659,C_236,2025-07-06,食品,0,0.25,110.88,27.72,網紅推薦,中部
660,C_185,2025-10-16,美妝,1,0.5,374.0,187.0,FB廣告,中部
661,C_272,2025-01-28,美妝,1,0.5,408.12,204.06,網紅推薦,東部
662,C_440,2025-06-29,食品,0,0.25,189.7,47.42,FB廣告,東部
663,C_236,2025-09-10,美妝,0,0.5,137.72,68.86,網紅推薦,中部
664,C_239,2025-05-06,家電,0,0.15,33.28,4.99,Google搜尋,北部
665,C_377,2025-06-26,食品,0,0.25,143.68,35.92,網紅推薦,東部
666,C_266,2025-02-06,美妝,1,0.5,261.18,130.59,網紅推薦,東部
667,C_414,2025-04-09,食品,0,0.25,69.04,17.26,Google搜尋,北部
668,C_409,2025-04-08,服飾,0,0.6,41.68,25.01,自然流量,東部
669,C_359,2025-05-07,食品,1,0.25,164.34,41.08,自然流量,中部
670,C_340,2025-06-17,美妝,1,0.5,186.92,93.46,FB廣告,中部
671,C_389,2025-03-21,家電,0,0.15,38.58,5.79,網紅推薦,南部
672,C_065,2025-10-21,食品,0,0.25,154.59,38.65,FB廣告,東部
673,C_177,2025-11-29,食品,0,0.25,198.33,49.58,Google搜尋,東部
674,C_003,2025-05-06,美妝,0,0.5,556.3,278.15,網紅推薦,東部
675,C_429,2025-12-09,家電,1,0.15,92.16,13.82,FB廣告,南部
676,C_142,2025-11-06,家電,0,0.15,1195.62,179.34,FB廣告,南部
677,C_376,2025-05-30,服飾,0,0.6,156.63,93.98,FB廣告,中部
